bblid,envSES,envHouseholds,neighborhoodCrime
92743,0.642283138,-0.163917935,
92760,0.901277757,-0.451919799,
92766,0.908655206,0.682132449,
92772,0.722962941,0.115286188,
92775,0.882389361,-0.00951138,
92780,-0.024434645,-0.374753751,
92783,0.616436207,0.196037747,
92789,1.545674421,1.37923711,
92796,0.846052245,-0.130438952,
92804,0.708643046,-0.273563221,
92815,1.078580775,-0.487285956,
92821,0.920586351,1.309194287,
92845,-0.909658228,-0.712451059,-0.929355491
92848,0.955885836,0.689529252,
92860,0.565389364,0.250985293,
92866,1.026419842,1.877594916,
92878,0.475436193,0.118011591,
92881,0.785281763,-0.600045433,
92886,-1.715505279,1.416807743,2.842529892
92891,0.969025015,0.766162962,
92893,1.023186997,0.654720932,
92896,1.258521088,0.486274474,
92899,-0.265148971,-0.718301076,
92905,0.828873432,0.084936593,
92915,0.899244254,-0.446314003,
92918,0.044549672,-0.878662232,
92921,0.667473072,0.52435411,
92927,1.270522855,0.39843169,
92930,0.02247889,-1.665203102,-0.894505334
92933,0.18840342,0.84126416,
92936,-0.310013985,0.49200612,
92939,0.631478612,-0.186736038,
92944,0.823325876,-0.483076771,
92947,1.11019532,0.252997124,
92950,1.132569797,1.297696635,
92962,0.456159276,-0.942611135,
92970,-0.026502436,0.693113604,
92984,-1.5561216,0.010673592,2.249211435
92993,-0.979951192,0.712606467,
93001,0.758585694,1.166641215,
93006,0.249204235,-0.63680861,
93009,1.083809462,2.504506865,
93017,0.926099382,-0.352273052,
93020,0.253032799,-0.677195943,
93028,0.836007072,0.928687408,
93033,-1.105854213,-1.963490942,0.543342488
93039,0.421969677,-0.017336368,
93042,0.618581499,-1.484796081,
93048,0.818374284,1.401727471,
93051,0.850151631,0.372419704,
93054,0.514767892,-2.367633151,
93060,-0.045386731,0.756330498,
93063,-1.00142896,-1.478775664,-0.592794126
93068,1.149640389,0.991001722,
93077,1.028468455,1.047885057,
93083,-2.106571887,-0.338552662,
93108,0.704992395,0.080514627,
93113,0.754652266,-0.196103966,
93116,0.474209853,-1.01900001,
93119,-0.11698633,0.245421677,-0.38621883
93122,-1.744258724,-2.088010522,-0.904819796
93124,1.199498768,0.061685432,
93127,0.300868508,-0.607018475,-0.661051187
93133,0.606558227,0.358727804,
93136,-0.865995586,-0.580257439,
93147,-0.103028731,-1.162165868,
93153,0.768571303,-0.218601929,
93156,-1.897694036,-1.037439112,0.132759852
93158,-0.846206012,0.148550173,-1.000331208
93161,0.746776412,-0.969245626,
93169,-1.384803162,0.449265584,0.023699645
93172,0.824551816,0.068980038,
93183,-0.080451177,-0.884986853,
93186,0.434249748,-1.247513436,
93189,0.779992118,-1.658745521,
93192,1.277481147,1.202741656,
93201,0.806367317,-0.026299389,
93204,-1.645783554,-0.125396186,-0.210539829
93206,0.59178101,-1.113225236,
93209,0.906447638,-0.193393212,
93212,-0.955138299,0.102697144,-0.513645646
93220,0.750685694,-0.435542495,
93223,0.55477278,-0.402420237,
93226,-0.044405474,-0.825262203,
93234,0.571003444,-1.900447785,
93239,0.301348304,-0.952210184,
93242,0.820992908,0.98899796,
93248,0.493964976,-1.477898447,
93250,0.557373246,0.135875657,
93253,0.754885207,1.022665903,
93256,-0.117390596,-0.684028447,
93258,-0.198831275,-0.217092863,
93261,0.361849822,-0.163885486,
93264,1.063752582,-0.802130098,
93267,0.413561503,-0.88423043,
93270,0.407278438,0.118216214,
93274,-1.749128123,0.968005203,0.320255989
93275,0.480231332,0.012494711,
93276,-1.553824602,-0.637685623,0.030215524
93277,-0.882993407,0.626907915,-0.420707843
93278,-0.532805512,-1.226488494,
93279,0.609931299,0.552260927,
93280,-1.716277805,-1.393603,0.302351945
93281,0.512055338,0.864338752,
93282,-1.589628495,-1.427569186,0.421812255
93283,-0.068950176,-0.568029536,
93284,0.510577465,-1.49723113,
93285,1.126072766,0.660640118,
93289,0.806079647,1.18407353,
93290,-0.577080223,0.247075615,-0.363945879
93291,1.436001406,1.865081536,
93292,-1.645783554,-0.125396186,-0.210539829
93295,0.239297409,-0.627607863,-0.600462613
93298,0.769965414,0.443846447,
93306,0.535701796,1.12149063,
93309,-1.976718615,-0.337051811,0.379935982
93318,0.583553622,0.617362082,
93321,-1.324575652,0.649932662,-0.158819191
93324,-1.437800865,0.241250765,0.01755399
93327,0.616985753,0.555616941,
93330,0.708930716,0.66486537,
93333,-1.497704173,-1.750895343,-0.40882189
93336,0.88490228,0.750233442,
93341,0.151711029,0.235433616,
93344,0.607702286,0.805926272,
93347,0.259714098,-0.480483197,
93356,-1.384803162,0.449265584,0.023699645
93362,1.176768598,-0.402432309,
93365,-1.426378582,-1.593334481,
93368,-0.340377112,-0.327322804,
93370,0.12242048,-1.964166175,
93373,0.416015587,0.921206191,
93376,0.781017621,-0.324874553,
93379,-1.713508827,-0.603152639,0.861445447
93384,0.35325222,0.818872939,
93385,0.185662951,-0.321508091,
93386,-1.197179066,-0.501110912,0.112319786
93387,-1.38532064,-0.871103707,-0.500386829
93388,-0.858284798,2.492710106,0.005753063
93394,-1.063303114,1.357033268,-0.4146861
93395,1.064627,1.040122076,
93396,0.926356853,-0.678363086,
93398,-1.358856319,0.722032886,
93399,1.174067668,0.519688363,
93404,-1.506358946,-0.917737617,-0.750414064
93406,-1.045727214,0.137681939,-0.837998555
93410,-0.572362694,0.387806806,-0.587934009
93415,0.652267823,-0.393588078,
93418,0.626155105,0.99575048,
93425,-0.418654607,-2.800189582,-0.509822984
93428,0.002183788,0.521971208,-0.557564209
93435,-1.462198966,-0.058451287,-0.566169869
93437,-0.80240764,-0.229682137,0.011131503
93443,-0.589290582,0.501380351,-0.352760853
93445,-0.890737391,0.689082781,-0.486393126
93452,-0.636693822,-0.023049063,1.571246775
93455,-0.729264611,0.040822684,-0.518219764
93457,-0.22484267,-0.49161532,-0.829132622
93463,0.017479421,-1.538094447,-0.493078346
93466,0.682845643,-0.552979416,
93469,1.083809462,2.504506865,
93472,-0.928552941,0.18977752,-0.330394178
93475,-0.619845234,-0.755123064,
93486,-2.465485766,2.058963488,3.137279152
93489,-1.345501252,-0.601976457,
93494,0.846370106,0.243791579,
93499,0.512055338,0.864338752,
93502,1.149640389,0.991001722,
93506,0.180232866,0.251982915,
93511,1.073479956,-0.466971056,
93514,0.756709096,-0.668030284,
93517,-1.692925067,-1.073674066,
93520,-1.585090385,0.5525665,-0.750971133
93525,-1.003457895,0.831126037,
93528,-0.692049744,-0.084722214,0.477036264
93530,0.641985521,0.441019152,
93533,-0.274192259,-1.695777135,-0.755541372
93536,-1.426378582,-1.593334481,0.36889917
93539,-0.749912243,0.747522196,-0.465035396
93542,-0.713244741,-0.337586436,
93547,-0.716687921,-3.49582561,-0.333677173
93549,-0.498118405,-1.370814307,-0.713163396
93552,-1.177619692,-0.260466409,-0.828310949
93560,0.232496661,-1.039195871,
93572,-1.29222705,1.301908371,
93575,-1.462198966,-0.058451287,-0.566169869
93584,-1.716277805,-1.393603,1.629186031
93585,0.861759226,1.480449348,
93588,-2.047383418,0.576743783,0.996877953
93593,1.196593794,0.189646904,
93598,0.922661806,-0.44957442,
93601,1.247881883,1.130253915,
93610,1.258521088,0.486274474,
93613,-1.996677775,0.388576923,0.255115111
93615,0.740687571,0.495920509,
93618,-0.589290582,0.501380351,-0.352760853
93620,-1.467095591,-0.136683019,0.489314129
93622,-1.551194871,0.848582971,0.098427638
93631,1.205700154,0.836974429,
93634,0.590275297,-0.225305211,
93639,-1.656768392,0.053115386,
93641,-1.9193467,1.507052692,6.936524153
93644,0.562470991,0.453713757,-0.490290961
93647,0.940036519,0.561488235,
93650,-1.416070967,-1.156280333,-0.83719122
93653,0.729337273,-0.868160562,
93656,0.646194223,-0.853215952,
93659,-1.715505279,1.416807743,2.842529892
93664,-0.413781696,-2.689189725,
93667,-1.765987478,-0.500275675,0.910865642
93673,1.08703485,0.614856253,
93683,-0.39352576,-0.35537556,
93686,-1.535000923,-0.444278314,0.389822221
93689,-1.834703193,-0.539674988,-0.063166607
93694,-2.165509361,0.399714999,0.343537618
93699,0.978033067,1.03257405,
93705,0.920243913,0.34453472,
93711,0.947896491,1.179279693,
93714,0.008002642,-0.926176849,
93717,1.006239903,0.167284546,
93720,-1.778117793,2.26905983,-0.203032242
93723,-1.284045741,-0.577519763,-0.555745535
93726,-0.920598096,-0.477189053,-0.127606761
93728,0.413984069,0.306481423,
93731,0.467332901,0.253625614,
93734,-1.459453012,1.152651214,0.250934415
93737,0.649848871,-1.079531573,
93740,1.154886374,1.021837856,
93746,-2.183753804,-0.439770951,0.378471974
93753,-1.16785179,1.044516406,
93755,-1.712785064,2.237662898,-0.417017726
93757,-1.327817953,-0.176703697,0.302938151
93759,-1.221049529,-2.175019259,-0.116806002
93762,-1.113259288,-1.355211868,-0.152946078
93764,0.372938896,-0.865189428,
93767,0.512797909,-0.341177539,
93769,-0.882993407,0.626907915,
93771,-1.148213738,-0.127913851,-0.64341036
93779,0.636952802,0.184305336,
93787,0.814347443,-0.295259117,
93796,0.097755436,-1.381124824,
93799,-0.826264445,-0.12635883,
93808,-1.513822341,0.46522665,1.511952446
93811,-1.177619692,-0.260466409,-0.828310949
93816,-1.986975673,0.201572235,
93818,-1.946637279,1.854722917,-0.034817145
93823,-0.553804207,-1.350644002,-0.492310455
93826,-1.34395221,1.00293367,0.038751535
93828,0.748239079,-0.652176672,
93834,0.979749379,1.364952978,
93837,0.721855877,-0.487364261,
93840,0.651945289,-0.310293888,
93843,0.060870523,-1.340600154,
93849,0.566557929,-1.076283488,
93853,-2.515106119,0.250815274,0.289833027
93856,0.481584594,-0.843975466,
93862,-1.437673292,-0.01242333,-0.200509399
93864,-1.422589675,2.482805775,-0.260195028
93867,0.422158532,-0.342596623,
93870,-1.429416955,-1.050954192,
93876,0.261903677,-0.270267493,
93879,-0.175102436,0.099771535,
93882,0.409686159,-0.060500999,
93885,-1.032727315,-0.388063306,-0.702984982
93887,-0.692049744,-0.084722214,0.477036264
93891,0.641227509,0.375454642,
93897,0.528472234,-0.713504205,
93900,0.330466213,-0.167584937,-1.101109199
93903,-0.468391699,-0.708921586,-0.851004794
93912,-1.734443102,-0.964213926,0.030308699
93914,-0.255412798,1.818954061,
93919,0.896824461,1.214867683,
93930,-0.088823935,-1.739655795,
93933,1.06942813,1.704117679,
93936,0.942326307,-0.343367057,
93942,0.640656811,0.747910981,
93945,-1.454290494,1.787972574,-0.285090412
93948,-0.894802363,-0.123651935,-0.578912362
93949,1.30134969,0.41712664,
93952,0.91766265,-1.345595484,
93957,1.201122384,1.096790782,
93960,-1.358856319,0.722032886,
93962,-2.128413055,0.16982846,0.599668131
93964,-1.716254856,1.571059369,-0.518983465
93969,-0.870050116,-1.412754605,-0.565930781
93977,0.758585694,1.166641215,
93982,-1.294198396,0.139211673,
93984,-1.68752616,-1.136096034,0.174224426
93987,0.939533139,-0.560129508,
93990,0.174371656,0.354351317,
93999,-1.991958602,1.439477311,
94005,-0.865995586,-0.580257439,
94013,-1.206339016,0.85943387,0.0453637
94016,0.650177633,-1.680912846,
94019,-1.108850829,-0.727079971,-0.409610193
94022,0.519882658,-0.076903097,
94025,0.238405348,-0.848423056,
94028,1.020243029,0.473881066,
94034,0.765189391,-0.932163012,
94037,0.810809016,1.421287286,
94040,0.817340786,0.133700877,
94052,0.862201315,0.63932288,
94057,-0.03545648,-0.452953886,-0.75202838
94063,0.382367755,-1.482050049,
94066,-1.034798347,5.149724112,0.036078472
94069,0.109231311,-2.789300555,-1.006500965
94077,0.529800306,-3.087048956,-1.103107903
94080,-0.688677154,-0.115517695,-0.815168327
94088,-0.014511905,-0.871362978,
94091,1.174067668,0.519688363,
94094,-0.744259099,-2.084002122,
94102,-0.981478292,1.413782601,
94105,-2.094882903,1.324317443,
94108,-0.693625393,0.436838316,0.180479358
94110,-1.897694036,-1.037439112,0.132759852
94113,0.666623336,0.716822555,
94116,-1.284045741,-0.577519763,-0.555745535
94119,-1.206339016,0.85943387,0.0453637
94127,-2.343490653,0.858284762,0.345571381
94132,1.065498278,1.141613764,
94141,-1.642569683,1.816825306,0.130932954
94144,-1.716254856,1.571059369,-0.518983465
94149,0.543540631,-1.132519129,
94155,0.990631919,0.443693564,
94164,-1.278430839,1.068310794,-0.055334428
94181,0.754762843,-0.657253202,
94184,0.725715789,0.883047589,
94190,1.0294599,0.598209242,
94193,0.86627655,0.624550918,
94196,-1.918427825,0.186316247,-0.421538311
94213,-1.694738098,2.095292675,4.776858016
94216,-1.051199578,-1.590837756,-0.380455046
94222,0.785281763,-0.600045433,
94225,-1.418943898,1.040184052,
94228,0.903513396,-0.082005364,
94231,0.510521559,0.1511294,
94234,-0.665124859,-2.464187081,
94236,-0.0552428,0.21292983,
94239,-0.292219914,-1.259580872,
94242,1.173568536,0.457695704,
94245,-2.183753804,-0.439770951,0.378471974
94251,-1.57638253,0.584516396,1.000486061
94261,0.692933536,0.31342407,
94267,-1.996677775,0.388576923,0.620158088
94270,0.365058859,-0.817254951,
94273,0.102902154,-1.204894487,
94276,-1.437312906,-1.005219498,0.040691958
94288,0.319064949,0.88139247,
94291,0.820634113,-0.173619546,
94310,0.803953833,-0.688299971,
94316,-0.362878807,-0.851567035,
94319,-1.127497516,2.02429229,
94321,1.008549499,0.614199326,
94324,-1.976106216,1.253191707,0.292950154
94327,0.577204517,-1.092832084,
94333,-0.602481328,1.277714943,-0.969849716
94336,-1.65913866,3.298130686,-0.107399556
94339,0.054725772,0.235758909,
94342,-1.437673292,-0.01242333,-0.200509399
94351,0.162788255,-0.275788869,
94354,-1.715505279,1.416807743,2.842529892
94357,1.146742121,0.371070096,
94363,0.44058998,-0.875219633,
94366,0.302167654,-0.486509297,-0.684833256
94372,0.249728595,0.449054688,
94378,0.678367414,-0.572538348,
94381,0.774682501,-0.789956938,
94382,-1.437312906,-1.005219498,-0.553923771
94385,-0.087248614,0.079124131,
94388,1.021427892,0.108810396,
94391,0.880445889,0.003959443,
94394,-0.563957806,-0.683757576,
94397,0.869649297,-0.74122523,
94400,-1.066843118,0.887997351,
94409,0.649707778,-0.841889262,
94412,0.645886189,0.207814521,
94415,0.535560049,0.120518551,
94418,-0.796883846,-1.601597014,1.156869704
94421,-1.437800865,0.241250765,-0.237516556
94424,0.153477637,2.47820282,
94427,0.41509941,-0.22542492,
94430,0.253877379,0.670610375,
94433,-2.318800935,0.268957569,1.155261841
94436,-0.142136347,-1.432555346,-0.570678118
94442,-1.792810074,2.346099937,-0.243411963
94445,1.020647454,-0.657035046,
94448,0.620847959,-0.119010039,
94451,0.664579086,-0.371400993,
94454,-1.467095591,-0.136683019,0.489314129
94457,-0.155768062,0.309731164,
94460,-0.198938445,-1.269190587,-0.797447686
94469,-0.912285681,1.59532486,-0.171833991
94474,0.637419247,-1.447420267,
94477,-1.473979817,0.173459926,-0.136620763
94480,-0.094765391,-2.160675242,1.05941192
94488,-1.621311315,-0.926619522,0.221745642
94492,-1.715505279,1.416807743,2.842529892
94495,-1.512168382,-1.94919747,-0.272628797
94498,0.997709839,-0.043198096,
94504,1.048490741,0.980621932,
94507,0.569918932,-2.315675565,
94510,-0.675169015,-1.024948816,-0.260955195
94516,1.166803498,0.003688809,
94522,0.008002642,-0.926176849,
94530,-1.934086962,-1.489360618,-0.17645813
94533,-1.823963962,1.0735723,
94539,-1.108850829,-0.727079971,-0.409610193
94542,0.626197672,-1.513614309,
94545,0.064420205,0.049599777,
94548,-1.50487336,1.178947395,0.041095897
94555,0.512290608,-1.69898438,
94558,0.251770166,-0.609240085,
94561,0.470535078,0.360998413,
94564,-0.790007407,-0.593378587,-0.746607443
94572,0.120148776,-1.353151896,
94579,0.730861396,0.56175995,
94582,1.1416219,0.604718222,
94588,0.617365876,-1.273241183,
94593,0.861759226,1.480449348,
94599,-0.560287226,-2.764030222,1.138145257
94600,0.042104889,-1.110880313,
94603,-1.291347243,0.903448247,-0.289349813
94612,-0.483333797,-1.471802532,-0.759973399
94618,0.241454533,-0.106479517,
94621,-1.279890007,-1.574947451,0.927033962
94629,0.402612319,1.667597309,
94632,-1.850278496,1.384663281,
94638,1.353961642,0.163722633,
94643,-2.104592004,1.05630383,
94645,0.896720712,-0.016350068,
94648,0.934441236,0.365269022,
94651,0.47126264,0.774509488,
94656,-0.840235257,-1.702516975,-1.073947977
94659,0.512055338,0.864338752,
94671,-2.710431661,1.87971259,0.465100075
94674,-0.639539184,-0.196009109,-1.209160768
94677,0.206964708,-1.185690715,
94680,-0.928552941,0.18977752,-0.330394178
94682,0.578600201,1.067492197,
94685,-2.165509361,0.399714999,1.231259359
94691,0.713933529,0.680892962,
94694,-0.864652064,-0.40362673,-0.00023766
94697,-0.572362694,0.387806806,-0.587934009
94703,-1.34532324,-0.362407194,-0.705895132
94706,0.921368238,0.586364231,
94714,1.041859053,-0.972295136,
94717,0.785530482,-0.440747243,
94720,0.872666797,0.462895884,
94725,0.9055885,0.269754111,
94728,-1.390630716,-0.507836456,1.010746294
94731,-1.390457265,0.759461506,-0.82249783
94737,-1.127497516,2.02429229,
94746,0.838970391,0.801692984,
94749,1.078699164,-0.206522499,
94758,-1.632920628,1.947999994,-0.619829813
94767,0.922661806,-0.44957442,
94770,0.348085805,-1.28840831,
94776,0.934474363,0.365579427,
94782,0.69222977,-0.016984861,
94788,-1.129759118,-1.634765743,0.063725366
94794,0.18840342,0.84126416,
94797,0.528363926,-0.14072794,
94800,-1.122960319,0.209681973,-0.235304616
94809,-1.632920628,1.947999994,-0.619829813
94812,-0.436392182,-1.829258995,
94815,-0.826264445,-0.12635883,
94821,-1.090679197,0.459960297,
94827,1.023770158,-1.487559621,
94836,-0.056168267,-0.445284417,
94839,-2.039564713,0.274270225,0.42873802
94845,0.788417925,-0.18715576,
94848,-1.629481793,1.068283349,
94850,-0.665945618,1.347016726,
94861,-1.452047994,0.238026423,-0.771026748
94864,-0.938126912,1.886359377,
94867,0.751808988,0.674929212,
94870,-1.313820593,2.063738186,
94873,-0.178985,-1.040192067,
94876,0.882231617,-1.434361418,
94882,0.839563702,-0.081023967,
94885,-1.273181819,-2.556480109,-0.400717613
94891,-1.781069521,1.685522048,
94897,-1.173835786,-2.108642165,-0.763827389
94903,-0.641630052,0.367589519,
94906,-1.633183395,-0.886602442,-0.566934841
94912,0.782015514,-0.106067636,
94915,-0.504366837,-0.358763984,
94918,0.596409853,1.1625093,
94921,-0.651286711,1.167117457,
94924,0.401209892,0.447128607,
94927,1.152594017,0.428208389,
94930,-0.335636831,-0.245750883,-0.903600569
94936,-1.670089864,0.878188265,0.198417947
94938,0.665689409,-0.738313863,
94950,-1.715505279,1.416807743,2.842529892
94953,-1.715505279,1.416807743,2.842529892
94962,0.823513774,-0.016528847,
94965,1.377222521,0.983879284,
94971,0.102902154,-1.204894487,
94974,0.647343081,-0.548950393,
94977,0.957215469,-0.655388475,
94980,0.843095079,0.781271287,
94986,1.178816107,0.195080971,
94989,0.532381999,0.308505531,
94992,0.443365728,-0.946702644,
94995,0.489988936,0.008976064,
95001,0.093286626,-1.403058342,1.193930017
95004,0.956340416,0.105199654,
95007,0.268523801,-0.496793948,
95010,0.562470991,0.453713757,-0.490290961
95015,0.307523869,-0.53435173,
95018,0.963581677,0.015496011,
95021,0.164427924,-0.35686887,
95027,1.063438326,-1.379399932,
95030,0.295704242,-0.799668072,
95033,-1.618896636,-0.194298001,-0.042583467
95038,0.545097723,-0.730267055,
95041,1.281211857,1.613284446,
95044,-1.526577858,0.445890962,-0.223057243
95046,-1.553824602,-0.637685623,0.030215524
95049,-0.713244741,-0.337586436,
95051,-1.517815961,-0.210955646,-0.337229047
95057,0.441243341,-0.419798347,
